run_number	current	charge	trigger_id	livetime	trigger_counts	trigger_events	elist	Kinematic
91665	10.12	26154	DR.bit5	0.998948	8559	8550	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91665_0_5.root	16
91666	9.88	17652.1	DR.bit5	0.998819	5927	5920	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91666_0_5.root	16
91667	22.62	71048.8	DR.bit5	0.998283	6407	6396	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91667_0_5.root	16_2nd
91668	22.62	58509.1	DR.bit5	0.998374	6765	6754	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91668_0_5.root	16_2nd
91669	22.62	335.96	DR.bit5	1	17	17	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91669_0_5.root	16
91669	17.88	176.14	DR.bit5	1	11	11	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91669_1_5.root	16
91669	14.88	69.5729	DR.bit5	1	2	2	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91669_2_5.root	16
91669	10.88	95.0821	DR.bit5	1	5	5	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91669_3_5.root	16
91670	22.62	13397.1	DR.bit5	1	235	235	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91670_0_5.root	16
91670	10.88	1079.14	DR.bit5	1	34	34	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91670_1_5.root	16
91671	22.62	50203.9	DR.bit5	0.998773	815	814	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91671_0_5.root	16
91672	22.38	2534.11	DR.bit5	0	138	0	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91672_0_5.root	16
91673	22.62	7706.94	DR.bit5	1	420	420	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91673_0_5.root	16
91674	22.38	18349	DR.bit5	0.998996	996	995	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91674_0_5.root	16
91675	22.38	24997	DR.bit5	0.998685	3041	3037	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91675_0_5.root	16_2nd
91676	22.38	26608.7	DR.bit5	0.998154	3251	3245	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91676_0_5.root	16_2nd
91677	22.38	19007.1	DR.bit5	0.998199	2221	2217	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91677_0_5.root	16_2nd
91679	22.38	7068.27	DR.bit5	1	942	942	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91679_0_5.root	16_2nd
91680	22.38	24074.2	DR.bit5	0.999039	3122	3119	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91680_0_5.root	16_2nd
91681	22.12	20330.9	DR.bit5	0.998492	2653	2649	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91681_0_5.root	16_2nd
91682	21.12	20687.9	DR.bit5	0.998169	2731	2726	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91682_0_5.root	16_2nd
91682	12.88	2143.19	DR.bit5	1	311	311	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91682_1_5.root	16_2nd
91683	21.62	23151.6	DR.bit5	0.999642	2797	2796	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91683_0_5.root	16_2nd
91684	21.62	45311.9	DR.bit5	0.998509	3354	3349	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91684_0_5.root	16_2nd
91685	21.62	33272.5	DR.bit5	0.999675	3079	3078	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91685_0_5.root	16_2nd
91685	15.12	2655.41	DR.bit5	1	330	330	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91685_1_5.root	16_2nd
91685	10.38	2121.69	DR.bit5	1	213	213	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91685_2_5.root	16_2nd
91686	21.62	81232.8	DR.bit5	0.999197	7472	7466	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91686_0_5.root	16_2nd
91687	21.62	43705.4	DR.bit5	0.999605	5068	5066	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91687_0_5.root	16_2nd
91687	10.62	1820.3	DR.bit5	1	261	261	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91687_1_5.root	16_2nd
91688	21.38	87839.9	DR.bit5	0.998181	10443	10424	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91688_0_5.root	16_2nd
91689	21.62	69131.8	DR.bit5	0.998267	8657	8642	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91689_0_5.root	16_2nd
91690	21.38	67036.3	DR.bit5	0.999037	8304	8296	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91690_0_5.root	16_2nd
91691	21.62	17837.3	DR.bit5	0.99783	2304	2299	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91691_0_5.root	16_2nd
91692	21.38	70375.5	DR.bit5	0.99868	9091	9079	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91692_0_5.root	16_2nd
91693	21.38	39358.5	DR.bit5	0.999617	5218	5216	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91693_0_5.root	16_2nd
91694	21.38	23565.1	DR.bit5	0.998655	2975	2971	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91694_0_5.root	16_2nd
91695	21.12	57060	DR.bit5	0.999083	4361	4357	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91695_0_5.root	16_2nd
91703	21.88	3019.24	DR.bit5	0	161	0	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91703_0_5.root	16
91704	21.62	5456.98	DR.bit5	0	672	0	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91704_0_5.root	16_2nd
91706	22.38	6029.7	DR.bit5	0	104	0	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91706_0_5.root	16
91706	19.88	4134.98	DR.bit5	0	91	0	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91706_1_5.root	16
91706	14.88	2895.76	DR.bit5	0	72	0	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91706_2_5.root	16
91706	10.12	1867.07	DR.bit5	0	76	0	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91706_3_5.root	16
91706	2.62	479.92	DR.bit5	0	87	0	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91706_4_5.root	16
91707	21.62	3560.67	DR.bit5	0.999066	1071	1070	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91707_0_5.root	16
91708	21.38	3494.4	DR.bit5	1	1058	1058	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91708_0_5.root	16
91709	21.62	5046.23	DR.bit5	0.994792	384	382	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91709_0_5.root	16_2nd
91710	21.62	18961.8	DR.bit5	0.998168	2184	2180	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91710_0_5.root	16_2nd
91711	21.62	16853.8	DR.bit5	0.999466	1871	1870	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91711_0_5.root	16_2nd
91712	21.62	18413.6	DR.bit5	0.997698	2172	2167	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91712_0_5.root	16_2nd
91713	21.88	13431.3	DR.bit5	0.998067	1552	1549	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91713_0_5.root	16_2nd
91714	21.38	4677.34	DR.bit5	0.998134	536	535	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91714_0_5.root	16_2nd
91715	21.38	8880.6	DR.bit5	0.997972	986	984	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91715_0_5.root	16_2nd
91716	10.88	5653.82	DR.bit5	1	492	492	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91716_0_5.root	16_2nd
91717	10.62	8879.16	DR.bit5	1	1227	1227	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91717_0_5.root	16_2nd
91718	10.62	8137.62	DR.bit5	0.999088	1097	1096	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91718_0_5.root	16_2nd
91719	10.62	8732.71	DR.bit5	0.99689	1286	1282	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91719_0_5.root	16_2nd
91720	10.88	8699.75	DR.bit5	1	1116	1116	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91720_0_5.root	16_2nd
91721	10.62	8984.29	DR.bit5	0.999203	1254	1253	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91721_0_5.root	16_2nd
91722	10.88	8925.46	DR.bit5	0.998304	1179	1177	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91722_0_5.root	16_2nd
91723	10.88	8763.44	DR.bit5	0.999132	1152	1151	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91723_0_5.root	16_2nd
91724	10.88	8420.23	DR.bit5	1	1093	1093	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91724_0_5.root	16_2nd
91725	21.88	8432.84	DR.bit5	0.99841	629	628	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91725_0_5.root	16_2nd
91726	21.88	20263.6	DR.bit5	0.995618	2510	2499	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91726_0_5.root	16_2nd
91727	21.62	19815.4	DR.bit5	0.999583	2396	2395	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91727_0_5.root	16_2nd
91728	10.88	7311.53	DR.bit5	1	639	639	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91728_0_5.root	16_2nd
91729	10.88	8181.9	DR.bit5	1	1211	1211	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91729_0_5.root	16_2nd
91730	10.88	8442.66	DR.bit5	0.998433	1276	1274	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91730_0_5.root	16_2nd
91731	10.88	8859.63	DR.bit5	0.999192	1238	1237	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91731_0_5.root	16_2nd
91732	10.88	8200.1	DR.bit5	0.999149	1175	1174	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91732_0_5.root	16_2nd
91733	21.12	3894.59	DR.bit5	1	278	278	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91733_0_5.root	16_2nd
91733	10.88	866.271	DR.bit5	1	70	70	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91733_1_5.root	16_2nd
91734	21.12	8142.3	DR.bit5	1	1071	1071	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91734_0_5.root	16_2nd
91735	21.12	17567.5	DR.bit5	0.996979	2317	2310	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91735_0_5.root	16_2nd
91736	21.12	12764.5	DR.bit5	0.99759	1660	1656	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91736_0_5.root	16_2nd
91737	21.12	17885	DR.bit5	0.998722	2347	2344	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91737_0_5.root	16_2nd
91738	10.88	4476.73	DR.bit5	1	417	417	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91738_0_5.root	16_2nd
91739	10.88	7650.16	DR.bit5	0.999089	1098	1097	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91739_0_5.root	16_2nd
91740	10.88	9875.92	DR.bit5	0.997909	1435	1432	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91740_0_5.root	16_2nd
91741	10.88	8744.04	DR.bit5	1	1287	1287	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91741_0_5.root	16_2nd
91742	10.88	8492.58	DR.bit5	0.999202	1253	1252	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91742_0_5.root	16_2nd
91743	10.88	10227.9	DR.bit5	0.998607	1436	1434	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91743_0_5.root	16_2nd
91744	10.88	8879.43	DR.bit5	0.997749	1333	1330	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91744_0_5.root	16_2nd
91745	10.88	7748.72	DR.bit5	0.999119	1135	1134	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91745_0_5.root	16_2nd
91746	15.38	6246.73	DR.bit5	1	483	483	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91746_0_5.root	16_2nd
91747	15.38	15126.9	DR.bit5	0.999511	2045	2044	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91747_0_5.root	16_2nd
91748	15.38	29270.6	DR.bit5	0.998987	3949	3945	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91748_0_5.root	16_2nd
91751	15.62	32007.8	DR.bit5	0.998607	4308	4302	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91751_0_5.root	16_2nd
91752	15.62	27809	DR.bit5	0.999478	3831	3829	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91752_0_5.root	16_2nd
91753	21.38	5780.21	DR.bit5	1	430	430	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91753_0_5.root	16_2nd
91754	21.38	14216.8	DR.bit5	0.998486	1321	1319	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91754_0_5.root	16_2nd
91755	21.38	14566.6	DR.bit5	1	1321	1321	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91755_0_5.root	16_2nd
91756	21.38	16785.9	DR.bit5	0.998038	1529	1526	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91756_0_5.root	16_2nd
91757	21.38	21449.1	DR.bit5	0.99846	1948	1945	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91757_0_5.root	16_2nd
91758	21.38	14461.8	DR.bit5	1	1295	1295	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91758_0_5.root	16_2nd
91759	21.38	21779.5	DR.bit5	0.999007	2014	2012	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91759_0_5.root	16_2nd
91760	21.38	29793.1	DR.bit5	0.998582	2821	2817	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91760_0_5.root	16_2nd
91761	10.62	7283.87	DR.bit5	0.998507	670	669	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91761_0_5.root	16_2nd
91762	10.88	8257.34	DR.bit5	0.998907	915	914	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91762_0_5.root	16_2nd
91763	10.88	12199.4	DR.bit5	0.999205	1258	1257	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91763_0_5.root	16_2nd
91764	10.88	9757.89	DR.bit5	0.998997	997	996	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91764_0_5.root	16_2nd
91765	10.62	10358	DR.bit5	1	1138	1138	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91765_0_5.root	16_2nd
91766	10.88	10089.1	DR.bit5	0.998182	1100	1098	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91766_0_5.root	16_2nd
91767	10.88	9071.84	DR.bit5	0.998984	984	983	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91767_0_5.root	16_2nd
91768	10.88	8060.66	DR.bit5	1	916	916	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91768_0_5.root	16_2nd
91769	10.88	9625.91	DR.bit5	0.999074	1080	1079	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91769_0_5.root	16_2nd
91770	10.88	7370.41	DR.bit5	1	818	818	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91770_0_5.root	16_2nd
91771	10.88	10495.1	DR.bit5	0.99918	1220	1219	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91771_0_5.root	16_2nd
91772	10.88	9848.23	DR.bit5	0.998183	1101	1099	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91772_0_5.root	16_2nd
91773	15.62	8896.12	DR.bit5	0.9987	769	768	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91773_0_5.root	16_2nd
91774	15.62	4357.55	DR.bit5	1	426	426	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91774_0_5.root	16_2nd
91775	15.62	138360	DR.bit5	0.998892	13544	13529	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91775_0_5.root	16_2nd
91776	15.62	10607.1	DR.bit5	0.997677	861	859	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91776_0_5.root	16
91777	15.62	91273.4	DR.bit5	0.998959	11525	11513	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91777_0_5.root	16_2nd
91778	15.62	9629.95	DR.bit5	1	787	787	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91778_0_5.root	16_2nd
91779	15.88	14206.5	DR.bit5	0.998881	1787	1785	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91779_0_5.root	16_2nd
91780	15.88	27206.8	DR.bit5	0.99833	3592	3586	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91780_0_5.root	16_2nd
91781	22.38	12758.1	DR.bit5	0.997732	441	440	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91781_0_5.root	16
91782	22.38	6125.83	DR.bit5	1	336	336	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91782_0_5.root	16
91784	22.12	2007.4	DR.bit5	0.263736	91	24	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91784_0_5.root	16
91785	22.12	5485.45	DR.bit5	0.999142	1166	1165	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91785_0_5.root	16_pos
91785	10.38	546.883	DR.bit5	1	135	135	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91785_1_5.root	16_pos
91786	22.38	19957	DR.bit5	0.998401	6252	6242	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91786_0_5.root	16_2nd
91787	22.38	34163.9	DR.bit5	0.999209	2529	2527	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91787_0_5.root	16_2nd
91788	22.12	120022	DR.bit5	0.999074	10799	10789	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91788_0_5.root	16_2nd
91789	22.12	73390.8	DR.bit5	0.998738	9509	9497	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91789_0_5.root	16_2nd
91790	22.12	78432.5	DR.bit5	0.99849	9936	9921	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91790_0_5.root	16_2nd
91791	22.38	115155	DR.bit5	0.998469	13716	13695	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91791_0_5.root	16_2nd
91792	22.38	41792.3	DR.bit5	0.999057	3180	3177	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91792_0_5.root	16
91793	22.38	20130.5	DR.bit5	0.999459	1849	1848	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91793_0_5.root	16_2nd
91794	22.12	98479.6	DR.bit5	0.999325	8884	8878	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91794_0_5.root	16_2nd
91795	22.12	122963	DR.bit5	0.999372	15931	15921	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91795_0_5.root	16_2nd
91796	22.12	39383	DR.bit5	0.999189	4932	4928	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91796_0_5.root	16_2nd
91797	21.88	6310.52	DR.bit5	0.990741	216	214	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91797_0_5.root	16
91797	9.88	502.55	DR.bit5	1	24	24	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91797_1_5.root	16
91798	21.88	31123.9	DR.bit5	0.998448	3865	3859	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91798_0_5.root	16_2nd
91799	21.88	29797.7	DR.bit5	0.999428	3494	3492	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91799_0_5.root	16
91799	9.62	1895.57	DR.bit5	1	278	278	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91799_1_5.root	16
91800	21.88	36308.2	DR.bit5	0.9986	4286	4280	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91800_0_5.root	16
91801	21.88	37588.7	DR.bit5	0.999539	4336	4334	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91801_0_5.root	16
91802	22.12	3115.34	DR.bit5	1	372	372	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91802_0_5.root	16
91802	9.12	243.799	DR.bit5	1	39	39	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91802_1_5.root	16
91803	21.88	21698.8	DR.bit5	0.998536	2049	2046	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91803_0_5.root	16_2nd
91804	21.88	54620.4	DR.bit5	0.999388	4900	4897	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91804_0_5.root	16_2nd
91805	21.88	33810.2	DR.bit5	0.999297	4266	4263	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91805_0_5.root	16_2nd
91806	21.88	30439.7	DR.bit5	0.99896	3845	3841	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91806_0_5.root	16_2nd
91807	21.88	13164.4	DR.bit5	1	966	966	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91807_0_5.root	16_2nd
91808	21.88	10635.4	DR.bit5	1	372	372	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91808_0_5.root	16
91809	21.88	3355.69	DR.bit5	0	187	0	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91809_0_5.root	16
91810	21.88	6960.9	DR.bit5	0.994832	387	385	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91810_0_5.root	16
91811	21.88	7202.17	DR.bit5	0.998738	1585	1583	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91811_0_5.root	16_pos
91812	21.88	5908.57	DR.bit5	0.998416	1894	1891	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91812_0_5.root	16
91813	21.88	35813.8	DR.bit5	0.998747	3192	3188	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91813_0_5.root	16_2nd
91814	21.88	32801.3	DR.bit5	0.998644	2950	2946	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91814_0_5.root	16_2nd
91815	21.88	32697.4	DR.bit5	0.998291	2926	2921	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91815_0_5.root	16_2nd
91816	21.88	35312.6	DR.bit5	0.998886	4489	4484	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91816_0_5.root	16_2nd
91817	21.88	34012.2	DR.bit5	0.998612	4323	4317	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91817_0_5.root	16_2nd
91818	21.88	39961.8	DR.bit5	0.998845	5196	5190	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91818_0_5.root	16_2nd
91819	21.62	95134.7	DR.bit5	0.998306	11807	11787	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91819_0_5.root	16_2nd
91820	21.62	73891.5	DR.bit5	0.998893	5418	5412	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91820_0_5.root	16
91821	21.62	83221.8	DR.bit5	0.998798	7485	7476	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91821_0_5.root	16_2nd
91822	21.38	24895.6	DR.bit5	0.999553	2236	2235	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91822_0_5.root	16_2nd
91823	21.38	6909	DR.bit5	1	888	888	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91823_0_5.root	16_2nd
91823	5.38	2540.6	DR.bit5	1	468	468	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91823_1_5.root	16_2nd
91824	21.62	47904.8	DR.bit5	0.998527	6108	6099	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91824_0_5.root	16_2nd
91825	21.62	31826	DR.bit5	0.998749	3998	3993	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91825_0_5.root	16_2nd
91826	21.62	9831.6	DR.bit5	1	523	523	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91826_0_5.root	16
91827	21.38	1029.16	DR.bit5	1	54	54	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91827_0_5.root	16
91828	21.62	3878.75	DR.bit5	0	196	0	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91828_0_5.root	16
91829	21.62	6959.69	DR.bit5	0.997308	1486	1482	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91829_0_5.root	16_pos
91830	21.62	33208.9	DR.bit5	0.997019	10399	10368	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91830_0_5.root	16
91831	21.62	49320.5	DR.bit5	0.999098	4434	4430	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91831_0_5.root	16_2nd
91832	21.62	58484.3	DR.bit5	0.999062	5332	5327	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91832_0_5.root	16_2nd
91833	21.62	65116.3	DR.bit5	0.999149	5874	5869	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91833_0_5.root	16_2nd
91834	21.62	70941	DR.bit5	0.998888	8992	8982	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91834_0_5.root	16_2nd
91835	21.62	70635.7	DR.bit5	0.998429	8909	8895	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91835_0_5.root	16_2nd
91836	21.62	58382.5	DR.bit5	0.999311	7261	7256	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91836_0_5.root	16_2nd
91837	21.62	61896.2	DR.bit5	0.998791	7444	7435	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91837_0_5.root	16_2nd
91838	21.62	53810.9	DR.bit5	0.999739	3838	3837	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91838_0_5.root	16
91839	21.62	16071.1	DR.bit5	1	1962	1962	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91839_0_5.root	16
91841	21.88	2481.79	DR.bit5	1	79	79	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91841_0_5.root	16
91841	5.12	334.309	DR.bit5	1	31	31	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91841_1_5.root	16
91842	21.88	15090	DR.bit5	0.996711	1520	1515	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91842_0_5.root	16_2nd
91843	21.88	13656	DR.bit5	0.999219	1280	1279	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91843_0_5.root	16_2nd
91844	21.88	35314.2	DR.bit5	0.997706	3488	3480	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91844_0_5.root	16_2nd
91845	21.88	33200.4	DR.bit5	0.999122	3417	3414	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91845_0_5.root	16_2nd
91846	21.88	42332.7	DR.bit5	0.998352	4248	4241	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91846_0_5.root	16_2nd
91847	21.88	63556.5	DR.bit5	0.997851	6514	6500	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91847_0_5.root	16_2nd
91848	21.88	68143.8	DR.bit5	0.998189	9385	9368	/w/halla-scifs17exp/triton/MARATHON_elist/elist/bcm91848_0_5.root	16_2nd
